gene_id	normalized_counts
MYCTH_73679	66067.11611
MYCTH_2303271	66278.00366
MYCTH_2315098	66349.369
MYCTH_2303133	66595.54941
MYCTH_2306722	66833.3339
MYCTH_2126533	66837.232
MYCTH_2079864	66874.7138
MYCTH_2299590	67137.9859
MYCTH_2311439	67240.83594
MYCTH_2309854	67350.07288
MYCTH_2307580	67596.16333
MYCTH_2313192	67715.65529
MYCTH_2305251	67969.36204
MYCTH_2311495	68304.17939
MYCTH_2298116	68389.90775
MYCTH_2307294	69080.02251
MYCTH_2311608	69097.83385
MYCTH_79688	69251.95898
MYCTH_2132689	69592.26367
MYCTH_2309042	69716.73321
MYCTH_2297673	70257.37058
MYCTH_2311687	70395.60343
MYCTH_111604	71129.31701
MYCTH_2315227	71331.14896
MYCTH_2308190	71636.49063
MYCTH_2117728	71684.37737
MYCTH_2302336	71759.34096
MYCTH_2309061	71886.2693
MYCTH_77492	72121.26514
MYCTH_2298290	72398.03069
MYCTH_2312573	72544.65947
MYCTH_2306928	72661.60266
MYCTH_74927	72767.75109
MYCTH_2310660	72795.69752
MYCTH_2299321	73155.76261
MYCTH_2312382	73241.8208
MYCTH_2312755	73923.98942
MYCTH_2312051	74073.8866
MYCTH_2300057	74092.2077
MYCTH_2315449	74114.39692
MYCTH_2296015	74120.39401
MYCTH_2315997	74600.73067
MYCTH_2302225	75006.25368
MYCTH_2306540	75050.24231
MYCTH_2296998	75456.84479
MYCTH_2310892	75535.70648
MYCTH_2106723	75601.19467
MYCTH_2310121	75606.17225
MYCTH_74487	75788.75356
MYCTH_2306528	75797.47932
MYCTH_2314025	76177.69462
MYCTH_38472	76225.67131
MYCTH_2311411	76751.31597
MYCTH_2141524	76852.96659
MYCTH_2295218	76859.86324
MYCTH_2313161	76864.36105
MYCTH_37941	77200.79762
MYCTH_2308546	77228.47418
MYCTH_2069203	77245.77577
MYCTH_2085453	77343.52829
MYCTH_99040	77857.9284
MYCTH_2308761	77943.71673
MYCTH_2085059	78178.89248
MYCTH_2305667	78404.65282
MYCTH_2312814	78559.13777
MYCTH_2137239	78603.72611
MYCTH_2303514	78707.80555
MYCTH_2294358	78826.54787
MYCTH_2300271	78999.50385
MYCTH_2316248	79276.08949
MYCTH_2121955	79451.80413
MYCTH_2309812	79645.21018
MYCTH_2312307	79782.54347
MYCTH_2304414	79888.6919
MYCTH_2298104	79969.95243
MYCTH_2297570	80152.86357
MYCTH_2115286	80177.15178
MYCTH_2302790	80328.27836
MYCTH_2295293	80451.51849
MYCTH_2314092	80548.97115
MYCTH_2311907	80775.96089
MYCTH_2090554	80827.53583
MYCTH_111814	81390.60231
MYCTH_2312994	81457.82965
MYCTH_2304865	81525.29688
MYCTH_2304045	82024.8542
MYCTH_2298428	82052.14095
MYCTH_2119714	82121.4073
MYCTH_2313072	82189.7441
MYCTH_2315699	82393.97489
MYCTH_2295922	82732.51044
MYCTH_2307431	82845.85538
MYCTH_2313336	83284.03252
MYCTH_2308782	83315.72713
MYCTH_2311974	83325.92218
MYCTH_2037019	83587.39516
MYCTH_2299680	83742.12
MYCTH_2116710	83830.87688
MYCTH_117150	83993.99764
MYCTH_2297685	84408.99604
MYCTH_2304195	84575.11535
MYCTH_2306961	85101.95942
MYCTH_2310303	85102.25927
MYCTH_2111167	85504.36394
MYCTH_80916	85873.90442
MYCTH_2306518	85899.87181
MYCTH_48250	86113.3681
MYCTH_2306452	86137.70428
MYCTH_2304142	86463.29811
MYCTH_2307426	86546.71759
MYCTH_2298148	86618.62266
MYCTH_112306	86721.17284
MYCTH_2074571	87045.49529
MYCTH_2296944	87269.00672
MYCTH_2312794	87549.8203
MYCTH_2090680	87710.63218
MYCTH_2299107	87899.90024
MYCTH_2304079	88189.07976
MYCTH_2311479	88923.3031
MYCTH_2308733	89516.71483
MYCTH_2299032	90105.62875
MYCTH_2303801	90271.14834
MYCTH_51411	90466.95323
MYCTH_2311112	90670.10454
MYCTH_2294429	90759.31121
MYCTH_2295439	91066.72187
MYCTH_97470	91136.13815
MYCTH_2296757	91344.32702
MYCTH_67051	91630.68791
MYCTH_2293999	91860.19642
MYCTH_63965	91875.36905
MYCTH_2298909	91878.06774
MYCTH_2302852	91887.06337
MYCTH_2302775	92162.0298
MYCTH_2119779	92168.32674
MYCTH_2071905	92466.38195
MYCTH_2311297	92664.88552
MYCTH_2299061	92723.65697
MYCTH_2087157	93119.16484
MYCTH_2312705	93507.77606
MYCTH_2081249	93559.23107
MYCTH_51515	93584.53877
MYCTH_117073	93604.02931
MYCTH_2308168	94090.09319
MYCTH_2313110	94113.18197
MYCTH_2306377	94934.18315
MYCTH_2316737	94980.06086
MYCTH_2298057	95016.0134
MYCTH_2296784	95240.48435
MYCTH_2298672	95246.63137
MYCTH_2294216	95269.4203
MYCTH_2310439	95353.70935
